#timestamp|X|Y|item_name>weight
1518048853.26|1257|739|AMMON>0.0122580154565|MG>3.47556514894e-06
1518048853.27|1269|747|AMMON>0.00116642031294|MG>3.05733243712e-06
1518048853.29|1261|750|AMMON>0.00586580978372|MG>4.14127495801e-05
1518048853.3|1260|725|AMMON>0.00768204814951|MG>9.6134331129e-17
1518048853.32|1267|742|AMMON>0.00190946943978|MG>7.24813975548e-07
1518048853.33|1277|738|AMMON>0.000127904984968|MG>4.11923464391e-13
1518048853.35|1251|743|AMMON>0.0258359388617|MG>3.3191991553e-05
1518048853.38|1257|738|AMMON>0.0122837154912|MG>2.38715408431e-06
1518048853.39|1290|734|AMMON>1.66061874074e-06|MG>1.31000375105e-87
1518048853.41|1265|743|AMMON>0.00292073203147|MG>1.93564678052e-06
1518048853.42|1234|761|AMMON>0.0369158099601|MG>0.00973057694722
1518048853.44|1243|738|AMMON>0.0511210216877|MG>1.66401460205e-05
1518048853.45|1260|740|AMMON>0.00759741927175|MG>2.45107286268e-06
1518048853.47|1269|740|AMMON>0.00120706124624|MG>1.49016232615e-08
1518048853.48|1306|789
1518048853.5|1363|825
1518048853.53|1370|844
1518048853.54|1395|916
1518048853.56|1377|898
1518048853.57|1377|911
1518048853.59|1395|907
1518048853.6|1394|910
#scroll
1518048853.62|1398|902
#scroll
1518048853.63|1373|923
#scroll
1518048853.65|1390|900
#scroll
1518048853.68|1409|895
#scroll
1518048853.69|1417|890
#scroll
1518048853.71|1384|914
#scroll
1518048853.72|1386|909
#scroll
1518048853.74|1376|908
#scroll
1518048853.75|1369|903
#scroll
1518048853.77|1387|920
#scroll
1518048853.78|1380|926
1518048853.8|1391|924
1518048853.83|1398|920
1518048853.85|1398|918
1518048853.86|1412|904
1518048853.88|1408|900
1518048853.89|1413|898
1518048853.91|1409|895
1518048853.92|1413|892
1518048853.93|1403|892
1518048853.95|1419|892
1518048854.0|1411|883
1518048854.02|1390|907
1518048854.02|1424|908
1518048854.05|1420|911
1518048854.07|1420|895
1518048854.07|1404|905
1518048854.08|1405|895
