#timestamp|X|Y|item_name>weight
1518048880.24|978|545|LACT>1.08927903573e-08|MG>0.00632335977767|CO2>4.26453223241e-06|CREAT>0.0531002998962
1518048880.26|972|562|LACT>1.07887137003e-05|MG>0.0466953008846|CO2>1.04238502197e-05|CREAT>0.00777614355766
1518048880.27|996|558|MG>0.0355900030302|CREAT>0.0156925384099
1518048880.33|987|555|LACT>1.67026363587e-31|MG>0.0264865821178|CO2>1.10973862278e-07|CREAT>0.0229713764718
1518048880.34|989|554|MG>0.023705338109|CREAT>0.0257514371519
1518048880.36|991|522|MG>1.13277212426e-05|CREAT>0.0859406092778
1518048880.36|977|560|LACT>1.19855786109e-06|MG>0.041574650548|CO2>3.14829922852e-06|CREAT>0.0113669745453
1518048880.36|976|534|LACT>1.53723480573e-30|MG>0.000541342537752|CO2>9.65067209795e-06|CREAT>0.0770708896619
1518048880.38|969|549|LACT>4.14060242545e-06|MG>0.0116579197997|CO2>6.88609746518e-05|CREAT>0.0365683892585
1518048880.39|989|536|MG>0.000911337524973|CREAT>0.0759393415815
1518048880.41|987|544|LACT>2.3507402172e-34|MG>0.00528994353223|CO2>1.10973937351e-07|CREAT>0.0570127001599
1518048880.42|963|563|LACT>0.000223355998731|MG>0.0423501470304|CO2>0.000104349241967|CREAT>0.00489058951532
1518048880.45|1125|681|PHOS>0.000426450327105|MG>1.6258274981e-06|TPROT>5.91345061555e-06
1518048880.47|1285|909|ALKP>9.72693258733e-06
1518048880.48|1332|921
1518048880.5|1339|929
1518048880.52|1346|925
#scroll
1518048880.54|1334|908
1518048880.54|1335|908
#scroll
1518048880.56|1334|904
1518048880.57|1332|905
#scroll
1518048880.6|1332|897
#scroll
1518048880.62|1338|912
#scroll
1518048880.63|1336|896
#scroll
1518048880.65|1319|902
#scroll
1518048880.66|1321|902
#scroll
1518048880.68|1334|906
#scroll
1518048880.69|1350|936
#scroll
1518048880.71|1319|942
#scroll
1518048880.72|1306|935
#scroll
1518048880.75|1343|944
1518048880.77|1341|937
1518048880.79|1320|915
1518048880.8|1328|907
1518048880.81|1321|910
1518048880.83|1343|915
1518048880.85|1336|919
1518048880.86|1340|921
1518048880.88|1307|933
1518048880.91|1315|931
1518048880.92|1330|923
1518048880.94|1324|931
1518048880.95|1315|918
1518048880.96|1363|929
1518048880.98|1327|929
1518048880.99|1350|933
1518048881.01|1388|925
1518048881.03|1369|931
1518048881.06|1420|903
1518048881.07|1397|926
1518048881.11|1376|932
1518048881.11|1451|890
1518048881.11|1361|925
#end
