#timestamp|X|Y|item_name>weight
1518048900.39|1340|910
1518048900.39|1342|910
1518048900.45|1327|922
1518048900.45|1318|921
1518048900.47|1322|931
1518048900.48|1329|929
1518048900.5|1328|925
1518048900.5|1336|901
1518048900.54|1319|913
1518048900.54|1323|904
1518048900.55|1338|914
1518048900.58|1338|914
1518048900.59|1331|918
1518048900.61|1348|912
1518048900.62|1349|911
1518048900.63|1347|909
1518048900.65|1317|926
1518048900.66|1311|937
1518048900.68|1302|938
1518048900.69|1313|937
1518048900.72|1299|930
1518048900.74|1299|950
1518048900.75|1299|952
1518048900.77|1311|947
1518048900.79|1337|938
1518048900.8|1336|940
1518048900.81|1319|938
1518048900.83|1334|932
1518048900.84|1326|945
1518048900.88|1341|941
1518048900.89|1309|944
1518048900.9|1320|945
1518048900.94|1310|957
1518048900.95|1311|946
1518048900.97|1306|940
1518048900.98|1331|928
1518048901.0|1331|926
1518048901.01|1314|935
1518048901.03|1317|928
1518048901.04|1320|927
1518048901.06|1304|918
1518048901.07|1299|933
1518048901.08|1296|932
1518048901.1|1315|934
1518048901.11|1320|946
1518048901.13|1326|947
1518048901.14|1325|946
1518048901.17|1302|946
1518048901.19|1306|946
1518048901.22|1310|947
1518048901.24|1318|943
1518048901.25|1312|944
1518048901.27|1322|944
1518048901.29|1309|944
1518048901.3|1312|947
1518048901.32|1326|946
1518048901.35|1326|939
1518048901.36|1320|938
1518048901.38|1313|942
1518048901.38|1320|943
1518048901.38|1314|946
1518048901.4|1319|949
1518048901.41|1306|950
1518048901.43|1314|948
1518048901.44|1319|944
1518048901.47|1320|942
1518048901.49|1317|936
1518048901.5|1324|944
1518048901.52|1320|948
1518048901.55|1323|962
1518048901.57|1307|964
1518048901.59|1318|963
1518048901.59|1314|960
1518048901.6|1308|967
1518048901.66|1323|954
1518048901.66|1334|953
1518048901.67|1335|956
1518048901.67|1324|966
1518048901.69|1311|961
1518048901.72|1317|954
1518048901.74|1321|948
1518048901.75|1334|955
1518048901.77|1331|947
1518048901.8|1324|939
1518048901.81|1321|946
1518048901.83|1324|955
1518048901.85|1318|965
1518048901.86|1320|963
1518048901.88|1322|965
1518048901.88|1324|956
1518048901.88|1343|962
1518048901.89|1327|958
1518048901.93|1322|958
1518048901.94|1315|963
1518048901.96|1320|967
1518048901.97|1323|964
1518048901.98|1316|962
1518048902.0|1304|960
1518048902.02|1296|966
1518048902.03|1307|967
1518048902.05|1315|967
1518048902.1|1312|966
1518048902.11|1337|964
1518048902.11|1350|967
1518048902.14|1356|968
1518048902.15|1358|968
1518048902.15|1365|968
1518048902.16|1382|970
1518048902.18|1361|981
1518048902.2|1359|978
1518048902.23|1353|973
1518048902.24|1354|976
1518048902.26|1357|972
1518048902.27|1364|982
1518048902.29|1354|983
1518048902.3|1359|981
1518048902.32|1341|975
1518048902.35|1348|973
1518048902.37|1344|975
1518048902.4|1322|980
1518048902.4|1315|981
1518048902.4|1323|987
1518048902.44|1311|982
1518048902.45|1297|989
1518048902.47|1295|993
1518048902.48|1318|986
1518048902.49|1337|980
1518048902.5|1336|980
1518048902.55|1329|977
1518048902.57|1318|979
1518048902.57|1329|990
1518048902.57|1328|987
#end
