#timestamp|X|Y|item_name>weight
1518048899.24|1344|878
1518048899.24|1320|880
1518048899.25|1313|875
1518048899.27|1317|876
1518048899.3|1328|856
1518048899.32|1309|859
1518048899.33|1309|859
1518048899.35|1310|876
1518048899.37|1308|877
1518048899.38|1300|867
1518048899.41|1307|898
1518048899.43|1311|900
1518048899.44|1314|902
1518048899.46|1319|893
1518048899.47|1315|891
1518048899.49|1324|887
1518048899.51|1327|880
1518048899.52|1339|892
1518048899.55|1420|954
1518048899.57|1444|971
1518048899.58|1454|971
1518048899.6|1461|971
1518048899.62|1454|979
1518048899.62|1456|977
1518048899.62|1457|980
1518048899.63|1457|983
1518048899.64|1461|981
1518048899.68|1462|977
1518048899.69|1459|978
1518048899.71|1450|976
1518048899.72|1455|974
1518048899.73|1449|980
1518048899.75|1418|975
1518048899.77|1382|1011
1518048899.78|1383|1015
1518048899.8|1399|1006
1518048899.83|1395|1006
1518048899.84|1381|1008
1518048899.86|1376|1021
1518048899.87|1380|1022
1518048899.89|1377|1016
1518048899.9|1384|1018
1518048899.91|1368|1021
1518048899.93|1368|1021
1518048899.97|1379|1019
1518048899.98|1396|1016
1518048899.99|1390|1000
1518048900.01|1374|972
1518048900.04|1358|914
1518048900.05|1350|892
1518048900.07|1350|894
1518048900.08|1351|884
1518048900.1|1353|883
1518048900.12|1342|887
1518048900.13|1345|882
1518048900.14|1328|881
1518048900.16|1327|886
1518048900.17|1328|886
1518048900.19|1327|894
1518048900.2|1335|889
1518048900.22|1326|896
1518048900.23|1328|899
1518048900.25|1340|893
1518048900.27|1339|898
1518048900.29|1342|883
1518048900.3|1339|886
1518048900.32|1335|896
1518048900.35|1347|895
1518048900.37|1346|898
1518048900.38|1344|904
1518048900.39|1340|910
1518048900.39|1342|910
#end
