#timestamp|X|Y|item_name>weight
1518048898.36|1364|829
1518048898.37|1354|812
1518048898.38|1348|813
1518048898.4|1351|831
1518048898.41|1344|828
1518048898.43|1343|831
1518048898.45|1349|823
1518048898.48|1368|813
1518048898.49|1349|811
1518048898.51|1353|811
1518048898.52|1340|839
1518048898.54|1345|841
1518048898.55|1355|834
1518048898.57|1368|833
1518048898.58|1342|841
1518048898.6|1336|852
1518048898.63|1340|853
1518048898.64|1346|934
1518048898.65|1341|929
1518048898.67|1330|920
1518048898.69|1342|917
1518048898.7|1342|907
1518048898.72|1357|917
1518048898.73|1358|915
1518048898.74|1351|908
1518048898.78|1355|922
1518048898.79|1331|929
1518048898.81|1343|926
1518048898.82|1358|931
1518048898.84|1367|919
1518048898.85|1338|933
1518048898.87|1346|924
1518048898.88|1338|923
1518048898.89|1338|928
1518048898.92|1341|926
1518048898.94|1351|921
1518048898.95|1348|918
1518048898.97|1336|918
1518048898.98|1340|926
1518048899.0|1338|927
1518048899.01|1350|918
1518048899.03|1365|904
1518048899.05|1355|898
1518048899.08|1360|883
1518048899.09|1348|889
1518048899.1|1356|896
1518048899.14|1352|895
1518048899.15|1351|895
1518048899.17|1346|908
1518048899.17|1371|894
1518048899.18|1377|892
1518048899.19|1365|884
1518048899.24|1344|878
1518048899.24|1320|880
#end
