#timestamp|X|Y|item_name>weight
1518048571.78|914|590|LACT>0.0848372169904|MG>5.70909071763e-06|CO2>4.1782850394e-06|CREAT>6.34000042374e-99
1518048571.78|914|594|LACT>0.0849986862477|MG>5.70909071763e-06|CO2>5.80717754084e-07|CREAT>1.28000000216e-131
1518048571.79|919|593|LACT>0.0822114172665|MG>3.21190025702e-05|CO2>7.29840820894e-07|CREAT>3.48000985241e-88
1518048571.8|917|593|LACT>0.0836080619595|MG>1.66271511779e-05|CO2>7.29840820896e-07|CREAT>6.19000087026e-100
1518048571.82|906|600|LACT>0.0863350186556|MG>0.0865026091808
1518048571.83|906|596|LACT>0.086307227694|MG>0.0864748182192|CO2>4.52327239422e-07|CREAT>4.52327239422e-07
1518048571.87|902|593|LACT>0.086370603086|CO2>7.29840820896e-07
1518048571.88|924|582|LACT>0.0746730511768|MG>0.000167194991311|CO2>6.83788086713e-05|CREAT>6.16612020334e-13
1518048571.9|926|585|LACT>0.0719615703796|MG>0.00030421075037|CO2>2.71873211327e-05|CREAT>5.18632738651e-18
1518048571.91|953|588|LACT>0.0053179344567|MG>0.0378409256164|CO2>1.7551842672e-06|CREAT>2.33366924741e-06
1518048571.92|1018|643|MG>0.0742485455263
1518048571.94|1273|788
1518048571.95|1337|834
1518048571.97|1356|840
1518048571.98|1353|834
1518048572.0|1361|811
1518048572.01|1351|833
1518048572.03|1354|836
1518048572.06|1353|814
1518048572.07|1353|831
1518048572.09|1377|831
1518048572.1|1373|835
1518048572.12|1364|842
1518048572.13|1364|838
1518048572.16|1356|838
1518048572.18|1366|839
1518048572.2|1382|865
1518048572.21|1419|907
1518048572.22|1414|917
1518048572.24|1418|924
1518048572.25|1412|947
1518048572.27|1412|928
1518048572.28|1423|913
1518048572.3|1425|912
1518048572.31|1446|908
1518048572.33|1446|907
1518048572.36|1421|923
1518048572.37|1413|914
1518048572.39|1405|917
1518048572.4|1379|913
1518048572.42|1354|904
1518048572.46|1352|904
1518048572.46|1358|906
1518048572.49|1367|926
1518048572.49|1354|940
1518048572.52|1365|913
#end
