#timestamp|X|Y|item_name>weight
1518048600.02|1347|819
1518048600.03|1340|816
1518048600.05|1325|834
1518048600.05|1329|835
1518048600.06|1318|835
1518048600.07|1322|834
1518048600.09|1327|840
1518048600.12|1332|842
1518048600.14|1325|839
1518048600.15|1324|835
1518048600.17|1340|823
1518048600.18|1339|829
1518048600.2|1348|830
1518048600.23|1356|824
1518048600.25|1336|809
1518048600.26|1338|818
1518048600.26|1339|823
1518048600.27|1327|832
1518048600.29|1349|849
1518048600.3|1315|870
1518048600.32|1345|852
1518048600.33|1344|883
1518048600.36|1331|885
1518048600.38|1313|891
1518048600.39|1314|898
1518048600.41|1318|891
1518048600.42|1343|907
1518048600.44|1334|891
1518048600.45|1315|915
1518048600.62|1288|899
1518048600.63|1335|871
1518048600.66|1301|921
1518048600.68|1321|880
1518048600.69|1292|897
1518048600.71|1298|888
1518048600.72|1312|879
1518048600.74|1305|892
1518048600.75|1300|898
1518048600.77|1276|902
1518048600.78|1277|919
1518048600.83|1298|911
1518048600.85|1330|904
1518048600.86|1297|909
1518048600.88|1279|909
1518048600.89|1304|908
1518048600.91|1305|903
1518048600.93|1313|903
1518048600.94|1306|906
1518048600.96|1317|903
1518048600.97|1317|899
1518048600.98|1344|909
1518048600.99|1346|905
1518048601.01|1338|906
1518048601.02|1330|912
1518048601.04|1325|896
1518048601.05|1345|904
1518048601.08|1349|902
1518048601.1|1352|901
1518048601.13|1350|901
1518048601.14|1346|905
1518048601.15|1329|908
1518048601.18|1327|910
1518048601.2|1329|909
1518048601.21|1322|921
1518048601.23|1329|917
1518048601.23|1334|907
1518048601.23|1331|902
1518048601.28|1328|907
1518048601.28|1331|900
1518048601.29|1349|899
1518048601.31|1373|888
1518048601.32|1343|911
1518048601.34|1344|911
1518048601.35|1337|904
1518048601.37|1319|909
1518048601.38|1269|923
1518048601.41|1322|921
1518048601.43|1319|918
1518048601.44|1299|913
1518048601.46|1341|906
1518048601.47|1344|905
1518048601.49|1351|919
1518048601.5|1360|919
1518048601.52|1357|917
1518048601.53|1350|928
1518048601.56|1367|931
1518048601.58|1365|942
1518048601.59|1351|941
1518048601.61|1354|941
1518048601.63|1340|935
1518048601.65|1331|942
1518048601.68|1339|949
1518048601.7|1332|954
1518048601.73|1328|955
1518048601.74|1358|934
1518048601.76|1360|932
1518048601.78|1353|944
1518048601.79|1345|976
1518048601.81|1398|1024
1518048601.82|1383|1017
1518048601.84|1376|1010
1518048601.85|1419|1019
1518048601.88|1393|1018
1518048601.89|1401|1026
1518048601.92|1390|1025
1518048601.93|1396|1031
#end
