#timestamp|X|Y|item_name>weight
1518048594.14|156|313|VTDIAV>0.0865021613846|VTHR>0.0865134891058
1518048594.15|148|310|VTDIAV>0.0865094883915
1518048594.16|141|312|VTDIAV>0.0865055342726
1518048594.16|139|306|VTDIAV>0.0865131902597
1518048594.18|148|301|VTDIAV>0.0865134891058
1518048594.22|143|292|VTDIAV>0.0865134891058
1518048594.24|141|288|VTDIAV>0.0865134891058
1518048594.27|141|287|VTDIAV>0.0865134891058
1518048594.29|132|287|VTDIAV>0.0865134891058
1518048594.29|132|291|VTDIAV>0.0865134891058
1518048594.3|135|295|VTDIAV>0.0865134891058
1518048594.32|155|304|VTDIAV>0.0865134891058
1518048594.33|343|254|17>0.0701021287122
1518048594.35|380|233|17>0.0865125606799
1518048594.38|379|234|17>0.0865121388305
1518048594.38|430|249|17>0.0865134891058
1518048594.39|447|249|17>0.0865134891058
1518048594.41|434|255|17>0.0865121243387
1518048594.42|451|236|17>0.0865134891058
1518048594.44|436|234|17>0.0865134891058
1518048594.45|432|229|17>0.0865131950139
1518048594.47|435|245|17>0.0865134891058
1518048594.48|443|249|17>0.0865134891058
1518048594.51|442|236|17>0.0865134891058
1518048594.53|444|233|17>0.0865134891058
1518048594.54|440|235|17>0.0865134891058
1518048594.57|433|245|17>0.0865134891058
1518048594.59|853|179|CL>0.0865113802913
1518048594.6|971|134|CL>8.69558166575e-06|BUN>0.0340892601834
1518048594.62|1052|108|BUN>0.000320041019086
1518048594.63|1055|110|BUN>0.000544911956501
1518048594.66|1051|119|BUN>0.00436954087366
1518048594.68|1068|126|BUN>0.0138544254371|GLU>1.41342736766e-06
1518048594.69|1075|126|BUN>0.0128477353121|GLU>1.50859448045e-05
1518048594.72|1085|134|BUN>0.0240474232475|GLU>0.000548087242807
1518048594.74|1080|138|BUN>0.0405805258344|GLU>0.000175857347685
1518048594.75|1039|113|BUN>0.00116984423616
1518048594.77|1053|107|BUN>0.000239646963991
1518048594.78|1098|122|BUN>0.0013186308337|GLU>0.00166928624507
1518048594.81|1162|136|GLU>0.0420520276751
1518048594.83|1194|139|GLU>0.0517384353055
1518048594.84|1206|157|GLU>0.0842869305386
1518048594.86|1199|150|GLU>0.0779523618925
1518048594.87|1193|150|GLU>0.0779529270278
1518048594.89|1191|149|GLU>0.0764452668846
1518048594.9|1191|147|GLU>0.0728841295097
1518048594.92|1190|153|GLU>0.0814726149109
1518048594.93|1192|164|GLU>0.0861157613025
1518048594.96|1194|168|GLU>0.0863822339049
1518048594.98|1207|159|GLU>0.0850872236236
1518048594.99|1204|160|GLU>0.0853948286188
1518048595.01|1228|138|GLU>0.045585245445
1518048595.02|1309|82
1518048595.04|1355|45
1518048595.05|1383|45
1518048595.07|1384|43
1518048595.08|1378|44
1518048595.11|1379|36
1518048595.13|1390|41
1518048595.14|1392|17
1518048595.16|1398|1
1518048595.17|1394|1
1518048595.19|1397|12
1518048595.2|1391|15
1518048595.22|1397|21
1518048595.23|1413|32
1518048595.26|1415|33
1518048595.28|1417|32
1518048595.29|1407|31
1518048595.31|1404|34
1518048595.32|1407|36
1518048595.35|1409|37
1518048595.37|1407|35
1518048595.38|1410|34
1518048595.38|1407|37
1518048595.41|1400|34
1518048595.43|1408|31
1518048595.44|1414|44
1518048595.46|1404|49
1518048595.47|1366|47
1518048595.49|1327|49
1518048595.51|1335|48
1518048595.52|1327|39
1518048595.53|1318|49
1518048595.56|1319|48
1518048595.58|1330|61
1518048595.59|1332|50
1518048595.63|1340|37
1518048595.65|1346|29
1518048595.66|1349|32
1518048595.68|1342|62
1518048595.69|1341|76
1518048595.79|1341|107
1518048595.8|1350|157
1518048595.82|1345|165
1518048595.83|1349|149
1518048595.86|1351|166
1518048595.88|1359|161
1518048595.89|1353|173
1518048595.9|1341|166
1518048595.95|1332|162
1518048595.95|1337|144
1518048595.98|1334|155
1518048595.98|1336|168
1518048595.98|1344|166
1518048596.01|1341|145
1518048596.02|1343|145
1518048596.04|1342|143
1518048596.06|1340|135
1518048596.07|1361|161
1518048596.09|1367|166
1518048596.1|1386|188
1518048596.12|1382|185
1518048596.13|1371|184
1518048596.16|1372|189
1518048596.17|1370|189
1518048596.19|1387|160
1518048596.2|1392|183
1518048596.22|1388|197
1518048596.24|1398|202
1518048596.25|1395|165
1518048596.27|1387|178
1518048596.28|1393|182
1518048596.31|1378|193
1518048596.33|1379|198
1518048596.34|1394|248
1518048596.36|1402|250
1518048596.37|1392|261
1518048596.39|1384|268
1518048596.4|1383|262
1518048596.42|1388|255
1518048596.43|1386|253
1518048596.46|1401|225
1518048596.5|1407|223
1518048596.52|1419|224
1518048596.53|1422|221
1518048596.53|1414|247
1518048596.53|1397|252
1518048596.55|1386|264
1518048596.56|1387|268
1518048596.58|1410|259
1518048596.61|1423|239
1518048596.62|1435|226
1518048596.64|1392|255
1518048596.65|1402|254
1518048596.67|1404|237
1518048596.69|1396|252
1518048596.7|1390|262
1518048596.72|1391|269
1518048596.73|1384|272
1518048596.76|1392|251
1518048596.78|1416|178
1518048596.79|1365|155
1518048596.81|1332|95
1518048596.85|1345|74
1518048596.85|1339|86
1518048596.85|1353|59
1518048596.87|1341|117
1518048596.88|1338|74
1518048596.91|1337|81
1518048596.92|1343|80
1518048596.94|1347|86
