#timestamp|X|Y|item_name>weight
1518048556.3|1361|458
1518048556.31|1356|454
1518048556.31|1366|449
1518048556.34|1371|450
1518048556.35|1369|453
1518048556.38|1370|446
1518048556.4|1369|436
1518048556.41|1377|436
1518048556.43|1382|435
1518048556.43|1374|435
1518048556.44|1388|395
1518048556.45|1368|448
1518048556.48|1342|479
1518048556.5|1393|436
1518048556.51|1395|432
1518048556.53|1409|412
1518048556.54|1372|344
1518048556.56|1361|242
1518048556.57|1301|20
1518048556.59|1314|26
1518048556.6|1311|23
1518048556.63|1308|30
1518048556.65|1302|29
1518048556.66|1302|32
1518048556.68|1300|38
1518048556.69|1300|40
1518048556.71|1299|50
1518048556.72|1306|46
1518048556.74|1304|48
1518048556.75|1264|21
1518048556.79|1214|11
1518048556.8|1157|18
1518048556.81|1149|14
1518048556.83|1145|20
1518048556.84|1152|44
1518048556.86|1150|28
1518048556.87|1157|4
1518048556.89|1157|-5
1518048556.93|1160|2
1518048556.93|1153|5
1518048556.95|1136|4
1518048556.96|1134|2
1518048556.98|1131|17
1518048556.99|1136|32
1518048557.01|1121|30
1518048557.02|1118|27
1518048557.04|1133|24
1518048557.05|1137|28
1518048557.08|1124|24
1518048557.1|1134|6
1518048557.11|1127|9
1518048557.13|1134|10
1518048557.14|1131|9
1518048557.16|1129|13
1518048557.17|1133|4
1518048557.21|1136|5
1518048557.23|1141|6
1518048557.25|1139|7
1518048557.25|1133|10
1518048557.28|1130|17
1518048557.3|1141|23
1518048557.3|1135|17
1518048557.31|1133|8
1518048557.32|1131|20
1518048557.34|1126|13
1518048557.35|1128|12
1518048557.38|1134|27
1518048557.4|1132|30
1518048557.41|1130|31
1518048557.45|1134|25
1518048557.46|1130|36
1518048557.48|1133|37
1518048557.49|1131|19
1518048557.51|1136|15
1518048557.53|1136|21
1518048557.56|1139|28
1518048557.57|1141|24
1518048557.59|1147|38
1518048557.6|1143|29
1518048557.62|1145|18
1518048557.63|1143|15
1518048557.65|1148|19
1518048557.67|1145|29
1518048557.67|1131|30
1518048557.7|1132|28
1518048557.7|1130|31
1518048557.73|1141|23
1518048557.75|1142|26
1518048557.75|1142|31
1518048557.78|1147|32
1518048557.78|1147|32
1518048557.79|1123|55
1518048557.8|1133|50
1518048557.85|1149|46
1518048557.85|1135|63
1518048557.88|1139|60
1518048557.9|1134|38
1518048557.9|1136|33
1518048557.91|1135|39
1518048557.95|1135|49
1518048557.95|1137|39
1518048557.98|1139|30
1518048558.01|1141|31
1518048558.01|1137|34
1518048558.03|1130|61
1518048558.05|1134|55
1518048558.06|1118|60
1518048558.08|1163|29
1518048558.09|1180|64
1518048558.11|1270|83
1518048558.11|1306|126
1518048558.14|1282|93
1518048558.15|1338|118
1518048558.16|1356|94
1518048558.18|1340|110
1518048558.19|1340|104
1518048558.21|1335|113
1518048558.22|1357|89
1518048558.24|1352|74
1518048558.25|1352|84
1518048558.29|1343|95
1518048558.3|1333|92
1518048558.31|1333|101
1518048558.33|1331|126
1518048558.34|1354|105
1518048558.36|1375|306
1518048558.37|1390|541
1518048558.39|1412|735
1518048558.4|1414|943
1518048558.43|1410|942
1518048558.45|1407|946
1518048558.46|1403|957
1518048558.48|1386|950
1518048558.49|1384|947
1518048558.51|1388|945
1518048558.52|1397|949
1518048558.54|1395|950
1518048558.55|1384|949
1518048558.58|1384|948
1518048558.6|1381|951
1518048558.61|1366|948
1518048558.63|1362|950
1518048558.64|1381|958
1518048558.66|1391|958
1518048558.67|1398|955
1518048558.69|1391|945
1518048558.7|1386|942
1518048558.73|1399|947
1518048558.75|1384|943
1518048558.76|1392|951
1518048558.78|1375|953
1518048558.79|1381|960
1518048558.81|1382|962
1518048558.82|1383|958
1518048558.84|1378|963
1518048558.85|1384|1014
1518048558.88|1389|1018
1518048558.9|1403|1025
1518048558.91|1401|1025
1518048558.93|1397|1029
1518048558.94|1396|1025
1518048558.96|1379|1054
1518048558.97|1384|1027
1518048558.99|1381|1032
1518048559.0|1381|1031
#scroll
1518048559.03|1388|1031
#scroll
1518048559.05|1383|1034
#scroll
1518048559.07|1384|1036
1518048559.08|1374|1042
1518048559.09|1383|1042
1518048559.11|1392|1044
1518048559.12|1393|1039
1518048559.14|1407|1037
1518048559.15|1400|1037
1518048559.18|1396|1038
1518048559.2|1397|1040
1518048559.21|1396|1041
1518048559.23|1399|1045
1518048559.24|1390|1046
1518048559.26|1387|1047
1518048559.27|1389|1047
1518048559.29|1380|1040
1518048559.3|1378|1042
#scroll
1518048559.34|1376|1044
#end
