0.747017532587,0.853367030621,1518048854.3
0.742414295673,0.854539215565,1518048854.3
0.73906609416,0.849417567253,1518048854.31
0.751484453678,0.840757727623,1518048854.33
0.736117184162,0.85103353858,1518048854.34
0.734349787235,0.853487193584,1518048854.36
0.73508182168,0.85350549221,1518048854.39
0.735320359468,0.85099619627,1518048854.4
0.740222275257,0.835207134485,1518048854.42
0.743770033121,0.836128354073,1518048854.43
0.737143039703,0.831838011742,1518048854.44
0.0,0.0,1518048854.46
0.701382160187,0.745552510023,1518048854.48
0.686757326126,0.59217441082,1518048854.49
0.670895427465,0.513489514589,1518048854.51
0.582772195339,0.265247270465,1518048854.54
0.592681199312,0.280959993601,1518048854.55
0.595436573029,0.285365328193,1518048854.57
0.597208440304,0.278156623244,1518048854.58
0.602631866932,0.265914157033,1518048854.6
0.603792726994,0.269197687507,1518048854.61
0.603198856115,0.270189717412,1518048854.63
0.599968463182,0.287724971771,1518048854.64
0.589196681976,0.266517102718,1518048854.66
0.0,0.0,1518048854.69
0.0,0.0,1518048854.7
0.0,0.0,1518048854.72
0.0,0.0,1518048854.73
0.0,0.0,1518048854.75
0.623446524143,0.287431031466,1518048854.76
0.0,0.0,1518048854.78
0.436384677887,0.489956200123,1518048854.79
0.532649189234,0.444235831499,1518048854.81
0.511519312859,0.46118503809,1518048854.84
0.525490760803,0.437558323145,1518048854.85
0.47730115056,0.476838588715,1518048854.87
0.507131025195,0.45273976028,1518048854.88
0.51602512598,0.470261573792,1518048854.89
0.506679922342,0.457544267178,1518048854.91
0.512866199017,0.439920768142,1518048854.93
0.513448476791,0.450774371624,1518048854.94
0.508504033089,0.460210680962,1518048854.96
0.5129134655,0.463506340981,1518048854.99
0.522752523422,0.471507906914,1518048855.0
0.512393802404,0.446943730116,1518048855.02
0.492397129536,0.436618298292,1518048855.03
0.512562513351,0.450906589627,1518048855.05
0.521350651979,0.456639036536,1518048855.06
0.543128460646,0.475579157472,1518048855.08
0.557829082012,0.480453133583,1518048855.09
0.572531163692,0.47118729353,1518048855.11
0.556955993176,0.500770390034,1518048855.14
0.563386380672,0.505070269108,1518048855.15
0.560571968555,0.498700767756,1518048855.16
0.560228765011,0.497362270951,1518048855.18
